Transaction_ID,Customer_ID,Transaction_Date,Transaction_Type,Product_ID,Product,Amount_INR,Channel,Branch_Name,State,RM_Name,Status,Narration,GST_INR,Processing_Fee_INR,Net_Amount_INR
TXN5407512,CUST15546,01-02-2013,Loan Disbursal,PRD0002,Personal Loan,3039475.84,Branch,Central Zone,Delhi,Meena Iyer,Failed,Loan Disbursal - Personal Loan - Jan 2010,0,371.48,3039104.36
TXN8683770,CUST96754,01-03-2024,cash deposit,PRD0009,Savings Account,2948432.32,Mobile App,  North Zone,DELHI,  Amit Patel,Failed,Cash Deposit - Savings Account - Jun 2025,530717.82,6.98,2417707.52
TXN1760633,CUST90135,01-06-2017,Penalty Charge,PRD0011,Recurring Deposit,3154493.61,mobile app,EAST ZONE,rajasthan,Amit Patel,Reversed,Penalty Charge - Recurring Deposit - Jun 2017,0,419.47,3154074.14
TXN5853247,CUST93993,10-Sep-11,Credit,PRD0017,auto loan,Rs.2018877.25,ATM,north zone,Maharashtra,MEENA IYER,Pending,Credit - Auto Loan - Sep 2011,363397.9,369.27,1655110.08
TXN4228659,CUST38885,11-12-2017,Transfer,PRD0011,Recurring Deposit,1818404.18,  ATM,North Zone,Rajasthan,Nitin Joshi,Failed,Transfer - Recurring Deposit - Oct 2014,327312.75,366.47,1490724.96
TXN7048575,CUST50037,10-06-2025,Cash Deposit,PRD0010,Fixed Deposit,4151972.27,Mobile App,North Zone,  Rajasthan,Meena Iyer,Reversed,Cash Deposit - Fixed Deposit - Jun 2025,747355.01,191.82,3404425.44
TXN7840442,CUST76935,09-08-2015,rtgs,PRD0013,Insurance,4403540.23,  POS,East Zone,Telangana,Kavitha Subramanian,Reversed,RTGS - Insurance - Aug 2015,792637.24,101.27,3610801.72
TXN2294596,CUST45785,25-04-2010,Interest Credit,PRD0002,Personal Loan,Rs.4302290.43,NEFT/RTGS,North Zone,Telangana,priya nair,Pending,Interest Credit - Personal Loan - Oct 2018,0,257.63,4302032.8
TXN8415891,CUST72459,03-12-2024,Interest Credit,PRD0017,Auto Loan,3212400.16,Phone Banking,CENTRAL ZONE,tamil nadu,Anita Bose,Failed,Interest Credit - Auto Loan - Mar 2024,578232.03,Rs.421.22,2633746.91
TXN4702289,CUST34435,24-10-2022,credit,PRD0002,Personal Loan,524843.86,ATM,South Zone,Karnataka,Meena Iyer,Pending,Credit - Personal Loan - Oct 2022,94471.89,200.68,430171.29
TXN2529090,CUST79228,01-10-2024,Credit,PRD0007,Loan Against Property,Rs.4876610.25,POS,  Central Zone,Punjab,Ramesh Yadav,Failed,Credit - Loan Against Property - Oct 2024,877789.84,12.46,3998807.95
TXN9020438,CUST78740,11-03-2022,Debit,PRD0011,Recurring Deposit,2428574.49,POS,SOUTH ZONE,Karnataka,MOHAN DAS,Pending,Debit - Recurring Deposit - Mar 2022,437143.41,39.92,1991391.16
TXN4575673,CUST62761,30-04-2018,cash deposit,PRD0007,loan against property,4245741.23,Mobile App,WEST ZONE,West Bengal,VIJAY KUMAR,Under Review,Cash Deposit - Loan Against Property - Aug 2019,764233.42,35.87,3481471.94
TXN9335728,CUST18694,17-06-2011,Debit,PRD0005,Education Loan,10581.98,neft/rtgs,East Zone,Gujarat,Deepa Krishnan,Under Review,Debit - Education Loan - Jun 2011,0,233.27,10348.71
TXN7781473,CUST84107,07-03-2010,RTGS,PRD0013,Insurance,1808445.66,Mobile App,east zone,West Bengal,Sanjay Gupta,Completed,RTGS - Insurance - Mar 2010,325520.22,331.67,Rs.1482593.77
TXN7839128,CUST60738,22-02-2015,cash withdrawal,PRD0004,Gold Loan,Rs.3600715.16,Branch,South Zone,  Gujarat,amit patel,Pending,Cash Withdrawal - Gold Loan - Feb 2015,648128.73,74.04,2952512.39
TXN3443079,CUST69151,18-10-2019,  RTGS,PRD0013,Insurance,2653297.73,Internet Banking,North Zone,Odisha,Nitin Joshi,Failed,RTGS - Insurance - Oct 2019,477593.59,319.78,2175384.36
TXN3162462,CUST90117,11-07-2016,Cash Deposit,PRD0001,Home Loan,425469.75,POS,Central Zone,Punjab,Mohan Das,Failed,Transfer - Home Loan - Sep 2023,76584.55,192.76,348692.44
TXN6134852,CUST46915,06-01-2010,Credit,PRD0013,INSURANCE,2723883.92,Mobile App,Central Zone,Tamil Nadu,Mohan Das,Reversed,Credit - Insurance - Jan 2010,0,301.37,2723582.55
TXN1343860,CUST23555,11-May-24,EMI Payment,PRD0005,Education Loan,2394813.7,  ATM,Central Zone,Kerala,amit patel,Failed,EMI Payment - Education Loan - May 2024,0,198.88,2394614.82
TXN1483087,CUST49838,09-09-2013,cash deposit,PRD0017,AUTO LOAN,2815716.41,ATM,South Zone,Maharashtra,Vijay Kumar,Pending,Cash Deposit - Auto Loan - Sep 2013,506828.95,30.72,2308856.74
TXN7832871,CUST47594,13-12-2013,UPI,PRD0009,Savings Account,884578.87,Branch,South Zone,GUJARAT,Lalita Devi,Pending,UPI - Savings Account - Dec 2013,0,191.22,884387.65
TXN1363711,CUST34697,11-10-2010,NEFT,PRD0012,Mutual Fund,3240331.31,ATM,West Zone,  Karnataka,Amit Patel,Failed,NEFT - Mutual Fund - Feb 2014,0,188.29,3240143.02
TXN2984236,CUST90135,20-10-2011,UPI,PRD0005,Education Loan,1764042.43,NEFT/RTGS,North Zone,KERALA,MOHAN DAS,Reversed,UPI - Education Loan - Oct 2011,0,487.02,1764042.43
TXN9016545,CUST76787,11-01-2022,EMI Payment,PRD0007,Loan Against Property,1676830.53,INTERNET BANKING,SOUTH ZONE,Tamil Nadu,Ramesh Yadav,Failed,EMI Payment - Loan Against Property - Nov 2020,301829.5,177.87,1374823.16
TXN9425599,CUST38110,14-10-2015,Penalty Charge,PRD0007,Loan Against Property,3063222.72,Internet Banking,central zone,West Bengal,Kavitha Subramanian,Pending,Penalty Charge - Loan Against Property - Oct 2015,551380.09,329.56,2511513.07
TXN5175968,CUST38748,07-11-2020,Interest Credit,PRD0014,OD Facility,3363369.78,  ATM,west zone,Odisha,Lalita Devi,Reversed,Interest Credit - OD Facility - Jul 2020,0,130.09,3363239.69
TXN4882500,CUST18694,10-07-2025,upi,PRD0006,business loan,109413.64,ATM,South Zone,Kerala,Vijay Kumar,Pending,IMPS - Business Loan - May 2025,0,433.24,109413.64
TXN4861750,CUST84873,30-08-2022,Cash Withdrawal,PRD0010,Fixed Deposit,670204.87,Mobile App,Central Zone,West Bengal,RAMESH YADAV,Pending,Cash Withdrawal - Fixed Deposit - Mar 2013,0,96.53,670108.34
TXN9445311,CUST58140,04-08-2014,Transfer,PRD0005,Education Loan,1938797.42,Mobile App,Central Zone,Madhya Pradesh,SUNITA RAO,Reversed,Transfer - Education Loan - Aug 2014,0,106.26,1938691.16
TXN2570040,CUST47416,06-06-2012,EMI Payment,PRD0010,FIXED DEPOSIT,1871314.99,Phone Banking,North Zone,PUNJAB,Priya Nair,Completed,EMI Payment - Fixed Deposit - Jun 2012,0,145.89,1871169.1
TXN9007963,CUST35153,03-May-24,Interest Credit,PRD0008,CREDIT CARD,1761641.92,Branch,North Zone,Delhi,  Lalita Devi,Under Review,Interest Credit - Credit Card - May 2024,317095.55,461.09,1444085.28
TXN8885674,CUST89954,22-11-2024,  Penalty Charge,PRD0014,OD Facility,2192984.38,pos,Central Zone,  Haryana,Sunita Rao,Reversed,Penalty Charge - OD Facility - Nov 2024,394737.19,206.91,1798040.28
TXN6540690,CUST30286,09-01-2014,Loan Disbursal,PRD0014,OD Facility,4645188.19,ATM,west zone,Telangana,Lalita Devi,failed,Loan Disbursal - OD Facility - Sep 2014,836133.87,437.49,4645188.19
TXN8917191,CUST98208,29-09-2013,Credit,PRD0012,Mutual Fund,3194723.39,  ATM,SOUTH ZONE,andhra pradesh,arun mehta,Reversed,Credit - Mutual Fund - Sep 2013,0,396.68,3194326.71
TXN8500007,CUST36013,12-Sep-12,UPI,PRD0002,PERSONAL LOAN,3095408.3,Phone Banking,WEST ZONE,haryana,Mohan Das,completed,UPI - Personal Loan - Sep 2012,0,291.28,3095117.02
TXN2480480,CUST26936,24-06-2010,upi,PRD0002,Personal Loan,1292234.44,POS,NORTH ZONE,Haryana,Deepa Krishnan,Pending,UPI - Personal Loan - Jun 2010,232602.2,142.26,1059489.98
TXN4473152,CUST60079,02-08-2020,Debit,PRD0008,Credit Card,3000814.96,Branch,Central Zone,Uttar Pradesh,Sanjay Gupta,Reversed,Debit - Credit Card - Aug 2020,540146.69,409.1,2460259.17
TXN1660983,CUST15546,01-04-2022,IMPS,PRD0001,  Home Loan,4402958.36,NEFT/RTGS,South Zone,  Punjab,Rajesh Sharma,Failed,IMPS - Home Loan - Apr 2022,792532.5,Rs.24.81,Rs.3610401.05
TXN1879381,CUST96754,22-07-2012,NEFT,PRD0014,OD Facility,2943427.09,Branch,West Zone,Telangana,Arun Mehta,Failed,NEFT - OD Facility - Jul 2012,0,Rs.404.77,2943022.32
TXN8198924,CUST62797,25-06-2011,Interest Credit,PRD0002,Personal Loan,4265321.06,PHONE BANKING,Central Zone,Madhya Pradesh,Vijay Kumar,Reversed,Interest Credit - Personal Loan - Apr 2020,0,490.7,4264830.36
TXN1482875,CUST39762,17-05-2025,Debit,PRD0012,Mutual Fund,2027977.47,ATM,West Zone,rajasthan,Kavitha Subramanian,Pending,Debit - Mutual Fund - Mar 2012,365035.94,239.36,1662702.17
TXN4141723,CUST90117,27-05-2020,NEFT,PRD0011,Recurring Deposit,Rs.3380053.52,NEFT/RTGS,Central Zone,Kerala,Geeta Sharma,Failed,NEFT - Recurring Deposit - May 2020,608409.63,291.87,2771352.02
TXN4162018,CUST66431,31-Jan-12,Transfer,PRD0002,Personal Loan,2951361.38,Phone Banking,West Zone,Gujarat,  Meena Iyer,Completed,Transfer - Personal Loan - Jan 2012,0,220.7,2419895.63
TXN2070518,CUST16450,26-06-2024,Penalty Charge,PRD0009,Savings Account,Rs.1028205.4,BRANCH,East Zone,West Bengal,Amit Patel,Under Review,Penalty Charge - Savings Account - Oct 2022,0,11.48,4178136.54
TXN5836541,CUST42662,26-May-24,UPI,PRD0096,  Mutual Fund,1633494.47,Phone Banking,North Zone,Haryana,Nitin Joshi,Under Review,UPI - Mutual Fund - May 2024,0,152.54,1633341.93
TXN6925271,CUST65215,02-02-2013,Penalty Charge,PRD0003,  Auto Loan,3150090.29,Phone Banking,West Zone,Rajasthan,  Sunita Rao,Under Review,Penalty Charge - Savings Account - Sep 2019,0,414.94,3149675.35
TXN1999475,CUST15965,15-09-2013,Credit,PRD0012,Mutual Fund,2979605.61,POS,West Zone,UTTAR PRADESH,DEEPA KRISHNAN,Reversed,Credit - Mutual Fund - Sep 2013,0,4.1,Rs.2979601.51
TXN6762918,CUST66346,01-03-2024,  Transfer,PRD0011,Recurring Deposit,4797127.52,branch,South Zone,Uttar Pradesh,Meena Iyer,Reversed,Transfer - Recurring Deposit - Feb 2015,0,69.63,4797057.89
TXN1857526,CUST74828,17-04-2017,CASH DEPOSIT,PRD0006,Business Loan,1117610.53,Internet Banking,East Zone,Telangana,meena iyer,Reversed,Cash Deposit - Business Loan - Jul 2016,201169.9,40.12,916400.51
TXN8099755,CUST31660,29-02-2020,UPI,PRD0012,Mutual Fund,4347505.25,  ATM,West Zone,Madhya Pradesh,Vijay Kumar,Under Review,UPI - Mutual Fund - Apr 2012,782550.94,212.16,3564742.15
TXN8025845,CUST95789,21-02-2015,RTGS,PRD0004,GOLD LOAN,4019243.16,Internet Banking,south zone,madhya pradesh,Vijay Kumar,Under Review,RTGS - Gold Loan - Feb 2015,0,265.51,4018977.65
TXN5785492,CUST18807,16-09-2016,EMI Payment,PRD0005,Education Loan,Rs.4476552.95,POS,South Zone,Andhra Pradesh,Ramesh Yadav,Failed,EMI Payment - Education Loan - Sep 2016,805779.53,441.47,3670331.95
TXN9206940,CUST80972,27-Nov-18,NEFT,PRD0014,OD Facility,778521.16,Branch,Central Zone,Kerala,Sunita Rao,Failed,NEFT - OD Facility - Nov 2018,140133.81,37.76,638349.59
TXN5094241,CUST61721,07-Oct-17,CASH WITHDRAWAL,PRD0003,  Auto Loan,3064782.6,Internet Banking,East Zone,Haryana,Ramesh Yadav,Failed,Cash Withdrawal - Credit Card - Oct 2017,0,85.05,3064697.55
TXN6260866,CUST34420,08-01-2013,EMI Payment,PRD0004,GOLD LOAN,1404445.99,Branch,CENTRAL ZONE,Karnataka,Vijay Kumar,Under Review,EMI Payment - Gold Loan - Aug 2013,252800.28,49.27,1151596.44
TXN4090149,CUST26547,17-02-2011,Cash Deposit,PRD0001,Home Loan,1768264.14,  ATM,North Zone,Uttar Pradesh,Nitin Joshi,Reversed,Credit - Home Loan - Feb 2011,0,456.66,1767807.48
TXN4121642,CUST77559,26-02-2025,Cash Deposit,PRD0007,Loan Against Property,Rs.391697.58,  ATM,North Zone,West Bengal,Kavitha Subramanian,Pending,Cash Deposit - Loan Against Property - Feb 2025,70505.56,207.64,320984.38
TXN7559594,CUST29215,28-08-2016,Transfer,PRD0007,  Loan Against Property,2471448.24,Internet Banking,SOUTH ZONE,Haryana,Rajesh Sharma,Reversed,Transfer - Loan Against Property - Aug 2016,0,55.22,2471393.02
TXN4689130,CUST29482,06-02-2016,NEFT,PRD0011,Recurring Deposit,4602710.31,Internet Banking,South Zone,RAJASTHAN,kavitha subramanian,Pending,NEFT - Recurring Deposit - Oct 2011,0,288.33,4602421.98
TXN1896378,CUST12048,05-Sep-21,cash deposit,PRD0014,od facility,1673661.72,ATM,Central Zone,Telangana,Kavitha Subramanian,Reversed,Cash Deposit - OD Facility - Sep 2021,0,416.32,1673245.4
TXN7844007,CUST83566,29-Dec-13,Debit,PRD0014,OD Facility,841230.72,ATM,East Zone,Gujarat,  Deepa Krishnan,Completed,Debit - OD Facility - Dec 2013,0,376.65,840854.07
TXN4262664,CUST24515,26-10-2021,UPI,PRD0002,Personal Loan,4187974.04,Branch,Central Zone,West Bengal,anita bose,Completed,UPI - Personal Loan - Oct 2021,753835.33,289.2,3433849.51
TXN5568923,CUST21053,07-01-2011,NEFT,PRD0014,od facility,3502969.13,Internet Banking,CENTRAL ZONE,Gujarat,  Mohan Das,Failed,NEFT - OD Facility - Jul 2011,0,421.52,3502547.61
TXN1774125,CUST55075,04-06-2020,Penalty Charge,PRD0010,Fixed Deposit,3478969.71,Mobile App,  Central Zone,Gujarat,Arun Mehta,Completed,Penalty Charge - Fixed Deposit - Jun 2020,626214.55,Rs.138.78,2852616.38
TXN3864474,CUST58931,18-05-2011,Loan Disbursal,PRD0014,OD Facility,470741.06,POS,South Zone,Telangana,Nitin Joshi,Pending,Loan Disbursal - OD Facility - May 2011,0,456.18,385551.49
TXN9636136,CUST94018,11-04-2021,DEBIT,PRD0011,Recurring Deposit,4899383.69,ATM,north zone,Uttar Pradesh,LALITA DEVI,Failed,Debit - Recurring Deposit - Dec 2022,881889.06,154.46,4017340.17
TXN9057843,CUST51116,20-11-2013,Penalty Charge,PRD0012,Mutual Fund,2164194.76,  NEFT/RTGS,west zone,Odisha,Lalita Devi,Pending,Penalty Charge - Mutual Fund - Nov 2013,0,284.92,2163909.84
TXN5317688,CUST38818,25-09-2023,Interest Credit,PRD0008,Credit Card,Rs.513086.83,NEFT/RTGS,West Zone,Telangana,Sanjay Gupta,Reversed,Interest Credit - Credit Card - Sep 2023,92355.63,18.64,420712.56
TXN8162529,CUST91922,19-07-2020,Penalty Charge,PRD0010,Fixed Deposit,1417254.46,Internet Banking,Central Zone,Gujarat,Priya Nair,failed,Penalty Charge - Fixed Deposit - Jul 2020,255105.8,22.4,1417254.46
TXN8268397,CUST83716,10-03-2011,Debit,PRD0001,Home Loan,4231473.52,POS,NORTH ZONE,West Bengal,Priya Nair,Under Review,Debit - Home Loan - Aug 2010,0,107.45,4231366.07
TXN1312837,CUST86397,03-05-2019,Interest Credit,PRD0005,Education Loan,3797464.16,Branch,East Zone,punjab,Nitin Joshi,Pending,Interest Credit - Education Loan - Mar 2019,683543.55,353.7,3113566.91
TXN2196967,CUST72394,18-03-2012,UPI,PRD0007,LOAN AGAINST PROPERTY,3779502.88,POS,East Zone,PUNJAB,Lalita Devi,Under Review,UPI - Loan Against Property - Jun 2015,0,203.6,3779299.28
TXN4627819,CUST58688,10-09-2015,  Penalty Charge,PRD0006,BUSINESS LOAN,733831.6,INTERNET BANKING,West Zone,Haryana,Sunita Rao,Under Review,Penalty Charge - Business Loan - Sep 2015,132089.69,140.63,601601.28
TXN6253981,CUST74174,03-11-2023,Cash Withdrawal,PRD0001,Home Loan,3071458.91,POS,SOUTH ZONE,  Odisha,Deepa Krishnan,Failed,Cash Withdrawal - Home Loan - Feb 2021,552862.6,247.9,2518348.41
TXN6169486,CUST36041,26-07-2020,Interest Credit,PRD0008,Credit Card,999006.39,Branch,  East Zone,Karnataka,Nitin Joshi,SUCCESS,Interest Credit - Credit Card - Jul 2020,0,325.87,998680.52
TXN1226136,CUST94489,06-May-11,Loan Disbursal,PRD0001,Home Loan,2332342.03,Phone Banking,  North Zone,Kerala,Priya Nair,Under Review,Loan Disbursal - Home Loan - May 2011,0,407.47,Rs.2331934.56
TXN8743662,CUST54573,21-04-2013,PENALTY CHARGE,PRD0010,FIXED DEPOSIT,1999776.48,  ATM,West Zone,Andhra Pradesh,Arun Mehta,Failed,Penalty Charge - Fixed Deposit - Apr 2013,0,7.91,1999768.57
TXN9924373,CUST58688,26-11-2017,Credit,PRD0007,loan against property,Rs.1541980.8,Mobile App,South Zone,West Bengal,Sunita Rao,Reversed,Credit - Loan Against Property - May 2022,277556.54,45.14,1264379.12
TXN4418978,CUST50988,20-12-2017,Interest Credit,PRD0004,Gold Loan,382236.15,NEFT/RTGS,NORTH ZONE,Delhi,Amit Patel,Reversed,Interest Credit - Gold Loan - Dec 2017,68802.51,97.8,313335.84
TXN8729524,CUST98488,12-11-2014,NEFT,PRD0013,Insurance,889483.71,pos,North Zone,Delhi,Lalita Devi,Completed,NEFT - Insurance - Dec 2014,160107.07,381.1,728995.54
TXN7737350,CUST92203,26-01-2022,EMI PAYMENT,PRD0004,Gold Loan,419695.37,NEFT/RTGS,East Zone,Gujarat,Sunita Rao,Completed,EMI Payment - Gold Loan - Mar 2011,0,160.36,419535.01
TXN5477850,CUST81646,23-04-2012,Credit,PRD0017,Auto Loan,2085171.73,NEFT/RTGS,central zone,Karnataka,MOHAN DAS,Reversed,Credit - Auto Loan - Apr 2012,375330.91,485.85,1709354.97
TXN9876458,CUST69566,09-03-2021,loan disbursal,PRD0011,RECURRING DEPOSIT,2483098.45,Phone Banking,North Zone,Odisha,kavitha subramanian,Pending,Loan Disbursal - Recurring Deposit - Feb 2010,446957.72,284.35,2035856.38
TXN1387017,CUST34896,17-06-2016,RTGS,PRD0017,Auto Loan,4738651.93,ATM,West Zone,Maharashtra,Rajesh Sharma,Pending,RTGS - Auto Loan - Jun 2016,852957.35,86.75,3885607.83
TXN9256688,CUST42441,04-Oct-23,cash withdrawal,PRD0009,Savings Account,2214266.15,ATM,West Zone,Gujarat,KAVITHA SUBRAMANIAN,Pending,Cash Withdrawal - Savings Account - Oct 2023,0,118.83,2214147.32
TXN6413204,CUST91167,25-08-2011,Cash Withdrawal,PRD0004,Gold Loan,842857.97,NEFT/RTGS,East Zone,Kerala,Vijay Kumar,Failed,Cash Withdrawal - Gold Loan - Aug 2011,151714.43,376.74,690766.8
TXN3503994,CUST35032,25-07-2013,Interest Credit,PRD0017,Auto Loan,3871604.69,NEFT/RTGS,South Zone,TELANGANA,Anita Bose,Under Review,Interest Credit - Auto Loan - Jul 2013,696888.84,82.37,3174633.48
TXN4366618,CUST65640,05-Feb-24,Interest Credit,PRD0008,Credit Card,4486166.94,NEFT/RTGS,East Zone,Madhya Pradesh,Lalita Devi,Under Review,Interest Credit - Credit Card - Feb 2024,807510.05,251.47,3678405.42
TXN7766294,CUST95789,18-04-2018,NEFT,PRD0009,Savings Account,2134126.24,NEFT/RTGS,  North Zone,Maharashtra,Lalita Devi,Pending,NEFT - Savings Account - Aug 2014,0,252.16,1749731.36
TXN9491800,CUST93287,11-02-2010,Loan Disbursal,PRD0001,Home Loan,41029.26,Internet Banking,East Zone,Delhi,Arun Mehta,Pending,Loan Disbursal - Home Loan - Feb 2010,7385.27,427.17,33216.82
TXN2056402,CUST71875,20-12-2019,IMPS,PRD0010,Fixed Deposit,766208.46,  POS,East Zone,Andhra Pradesh,sanjay gupta,Pending,IMPS - Fixed Deposit - Dec 2019,0,462.74,765745.72
TXN1042407,CUST25162,14-09-2017,NEFT,PRD0009,Savings Account,3883919.27,branch,west zone,Andhra Pradesh,Anita Bose,Under Review,NEFT - Savings Account - Sep 2017,699105.47,390.64,3184423.16
TXN1615730,CUST37021,20-Nov-25,Interest Credit,PRD0001,home loan,1631055.13,NEFT/RTGS,EAST ZONE,Kerala,Ramesh Yadav,Pending,Interest Credit - Home Loan - Nov 2025,293589.92,417.67,1337047.54
TXN8631186,CUST55220,14-Oct-24,UPI,PRD0004,Gold Loan,1439038.16,Mobile App,North Zone,Delhi,anita bose,Pending,UPI - Gold Loan - Oct 2024,259026.87,268.28,1179743.01
TXN6056852,CUST78679,06-11-2018,interest credit,PRD0008,Credit Card,4639866.25,Branch,West Zone,Punjab,Sanjay Gupta,Under Review,Interest Credit - Credit Card - Dec 2010,835175.92,448.96,3804241.37
TXN6705019,CUST96200,01-10-2012,IMPS,PRD0009,Savings Account,1084152.13,MOBILE APP,West Zone,Gujarat,RAJESH SHARMA,Pending,IMPS - Savings Account - Oct 2012,195147.38,95.48,888909.27
TXN8468706,CUST95200,22-05-2015,emi payment,PRD0011,Recurring Deposit,1765026.48,Internet Banking,WEST ZONE,Madhya Pradesh,Deepa Krishnan,Failed,EMI Payment - Recurring Deposit - May 2015,317704.77,336.9,1446984.81
TXN7946545,CUST15486,30-03-2015,Debit,PRD0013,Insurance,Rs.4753494.91,Mobile App,North Zone,Telangana,Sunita Rao,Completed,Debit - Insurance - Oct 2025,0,486.7,4753008.21
TXN3118220,CUST75494,17-09-2014,emi payment,PRD0017,Auto Loan,3983921.1,Internet Banking,East Zone,  Karnataka,Ramesh Yadav,Pending,EMI Payment - Auto Loan - Oct 2024,717105.8,433.37,3266381.93
TXN4587458,CUST51116,09-04-2019,EMI PAYMENT,PRD0008,Credit Card,2556291.39,BRANCH,East Zone,  Punjab,AMIT PATEL,SUCCESS,EMI Payment - Credit Card - Apr 2011,460132.45,412.76,2095746.18
TXN5883509,CUST73998,03-06-2015,Credit,PRD0008,Credit Card,3661706.69,Branch,West Zone,rajasthan,Sanjay Gupta,Reversed,Credit - Credit Card - Jun 2012,0,118.62,3661588.07
TXN8204131,CUST73998,10-05-2025,Debit,PRD0005,EDUCATION LOAN,2944317.25,Branch,NORTH ZONE,Rajasthan,Meena Iyer,Completed,Debit - Education Loan - May 2025,0,304.61,2944012.64
TXN2123816,CUST34673,03-01-2019,RTGS,PRD0004,GOLD LOAN,4506690.49,NEFT/RTGS,East Zone,Tamil Nadu,AMIT PATEL,Completed,RTGS - Gold Loan - Jan 2019,0,70.3,4506620.19
TXN6790843,CUST23538,07-03-2022,TRANSFER,PRD0001,Home Loan,3672155.99,Mobile App,north zone,Maharashtra,Amit Patel,Failed,Transfer - Home Loan - Mar 2022,660988.08,43.39,3011124.52
TXN4889949,CUST49703,22-Aug-18,RTGS,PRD0003,  Auto Loan,2776625.47,Mobile App,South Zone,Delhi,DEEPA KRISHNAN,Under Review,RTGS - Recurring Deposit - Aug 2018,499792.58,57.65,2276775.24
TXN9386469,CUST81657,18-12-2021,Interest Credit,PRD0005,Education Loan,581993.81,Branch,Central Zone,Uttar Pradesh,vijay kumar,Reversed,Interest Credit - Education Loan - Dec 2021,0,293.32,581700.49
TXN8739912,CUST84912,12-07-2022,NEFT,PRD0009,Savings Account,3951349.17,Internet Banking,West Zone,Tamil Nadu,  Ramesh Yadav,Failed,NEFT - Savings Account - Dec 2022,711242.85,0,3239852.87
TXN8654021,CUST25300,09-03-2022,Interest Credit,PRD0010,Fixed Deposit,2342202.71,phone banking,south zone,PUNJAB,Lalita Devi,Reversed,Interest Credit - Fixed Deposit - Sep 2022,0,203.13,2341999.58
TXN6767836,CUST27705,07-11-2013,Penalty Charge,PRD0005,Education Loan,113277.06,ATM,North Zone,Andhra Pradesh,Anita Bose,Pending,Penalty Charge - Education Loan - Jun 2018,20389.87,487.16,92400.03
TXN4855156,CUST27705,23-06-2018,Penalty Charge,PRD0005,Education Loan,113277.06,ATM,North Zone,Andhra Pradesh,Anita Bose,Completed,Penalty Charge - Education Loan - Jun 2018,20389.87,487.16,92400.03
TXN7075197,CUST84838,15-Mar-19,Transfer,PRD0005,Education Loan,2647271.71,  Branch,south zone,Gujarat,DEEPA KRISHNAN,Pending,Transfer - Education Loan - Mar 2019,0,151.34,2647120.37
TXN3209870,CUST30286,25-08-2021,cash deposit,PRD0013,Insurance,2829518.52,  Phone Banking,South Zone,West Bengal,Aditya Sharma,Completed,Cash Deposit - Insurance - Aug 2021,509313.33,413.18,2319792.01
TXN3671115,CUST69139,09-03-2016,RTGS,PRD0012,Mutual Fund,3760846.39,  ATM,west zone,Haryana,meena iyer,Reversed,RTGS - Mutual Fund - Sep 2016,676952.35,135.8,3083758.24
